884	471473
7392	243276
16769	413404
16111	340177
18088	290317
2149	504474
13802	434922
2822	324925
19018	350688
9300	240292
17385	272561
14116	319225
4168	290317
15473	517418
667	194439
12519	434924
3011	360115
13953	227377
8760	283942
18266	246197
11711	93059
16038	390236
94	314724
9390	471472
12359	190486
1998	295405
17343	536232
15779	216389
12825	272622
1904	220668
2734	355276
17913	381754
2107	208963
1576	208964
15989	273036
7720	282459
1442	196620
10128	243276
2522	272844
2056	70601
4660	651354
7094	103931
1873	624
7823	3702
19795	3702
15177	28040
13728	10116
6306	301447
13603	370551
4490	160491
13605	471876
10639	74547
9091	367737
8283	273121
8578	35300
12672	649604
6138	694007
3029	694008
7490	694007
13850	233261
12328	10090
6251	8709
2941	759272
18751	5689
13342	34632
14668	3197
7638	6550
15017	85549
3883	6661
4768	9785
18644	96477
6460	427317
9855	3702
16223	272559
10788	295405
10923	208964
5996	390235
9491	439851
808	90370
13618	99287
2751	315456
7194	360106
19191	123214
348	436114
11961	448385
19468	198804
4119	349102
3070	759272
2511	330779
3861	8364
1295	224326
3896	404589
4749	447217
5648	290318
121	404380
12474	324925
19890	290512
13753	391896
16301	383372
9854	357808
18872	224308
17433	224308
8647	9606
8100	10116
14966	3702
7055	445985
13396	360104
8214	521006
2389	309803
9192	243276
6090	294746
10918	294748
3935	573826
14620	262177
11781	419942
4976	439386
18554	272844
12925	186497
8351	391623
17277	3505
2010	3847
15407	10090
6889	243161
17881	71421
13775	272623
11163	868565
2530	146032
471	39946
4609	141467
14769	300269
1791	7955
6087	8022
4154	9091
29	10090
19103	9031
3551	36351
391	9606
7165	10370
8523	561443
13546	561443
2469	9606
19699	12046
9160	12048
5168	7137
8354	3702
17400	5306
6809	7955
7002	404589
10111	227941
4875	243161
8903	290397
12358	207559
16218	269799
13454	4212
19532	3702
13397	50426
9676	83558
17083	243161
12197	243159
2968	391904
586	412419
18795	430066
11727	233412
6901	83332
19123	390874
3210	292415
5502	455434
3249	29301
12053	9606
19805	9606
13794	9606
19073	69014
11715	282063
15905	281921
17933	12281
19110	12197
14891	31636
14298	31658
3472	12153
8909	72539
19627	12154
18185	11963
13768	11753
19608	36374
5305	198804
6408	10778
19629	3702
12013	257314
5138	351348
17241	158878
1623	370551
8047	3702
18662	3702
17727	3702
5644	3702
7338	3702
9303	5888
17575	5888
13170	3702
11871	3702
8549	3702
11118	10360
16202	83331
495	237561
12129	253132
10891	409170
7441	1041429
5067	253130
4982	303879
18022	36961
2411	521511
4591	348757
13034	406666
19677	348759
9575	521525
17965	409170
11259	6976
8115	303918
4529	303920
11101	9606
16627	335284
474	3702
11037	3702
5754	233413
16827	573
9100	9606
18038	7227
569	10370
19383	323259
18418	521011
13669	8355
9411	9031
12721	284590
13144	9544
6356	196627
8587	164756
14560	243090
15814	243276
4421	455434
14032	224324
19721	398767
7202	340099
14918	300852
7176	7668
16168	158878
7887	114430
10619	284592
19730	50514
14717	39947
2293	273057
18312	44689
11960	44689
16302	9606
14751	234826
12915	203907
11621	291272
15019	290434
10052	517417
4638	290317
8035	480224
13836	243164
18899	334413
6658	59922
17644	392021
5851	32051
11283	9031
7504	39449
17604	208435
3860	3702
1685	324602
5827	9606
11713	12144
1818	12170
13404	652675
8475	11988
9530	652939
4243	12189
9269	1078020
12059	273119
14220	565575
12222	347255
244	318167
15461	60480
16729	60481
10511	392500
1015	243276
13478	391774
19387	10116
11479	205920
8149	505682
11647	282459
16319	9615
15861	9823
12963	10677
3864	262768
7183	7227
753	3702
1803	557600
15974	290399
786	412022
13870	314315
15491	243232
18129	444158
5799	457570
6047	405440
4189	83332
17019	622
1042	415426
4294	192952
2310	399550
5492	439386
6471	273063
2541	263820
2097	147425
761	147425
354	3702
15754	467705
8187	10090
10162	10116
13453	3702
3412	237561
2253	9606
12936	9606
5347	419665
15353	644281
8133	6238
15895	384616
1748	212042
14309	335283
5478	452659
16931	393115
19813	441952
12041	378753
15025	242619
5109	309803
15289	126740
3174	292415
6262	243275
5195	243276
16312	3572
12745	10370
12652	82830
7091	10376
15123	4550
9099	227086
15827	1514140
18882	4113
3841	426355
7121	347255
6776	272944
8977	392021
4560	243232
6230	178306
5491	186497
5475	266264
8235	255470
10653	224325
18128	415426
6419	243164
4178	262719
6140	347257
14305	224326
19952	314724
881	517417
6387	290318
18787	315277
18021	302409
11652	269799
15882	355278
14863	392021
8269	342109
4060	212042
15548	331678
4085	330779
6459	8364
12300	167555
1191	84588
6265	340177
3635	426368
4872	167539
17914	32049
11373	269084
18288	316278
15873	110662
4984	163164
12366	570417
12108	326297
18973	323850
8513	211586
9283	94122
13869	293826
1770	290434
15077	194439
6540	207559
15071	882
5860	243233
6139	262768
4249	59920
6285	416269
5442	537457
7752	212042
486	290434
7609	565575
18374	107806
10566	227321
8360	5888
19986	3702
3710	9606
17144	39947
2513	126793
19518	511995
2280	272561
15521	363253
2382	290512
5779	146891
11604	259536
19839	203122
16468	59920
17683	110662
19777	484019
2958	273116
13827	8355
15569	9913
919	9606
19830	10090
17283	10116
18467	9606
2665	9606
528	9606
770	65699
7939	158878
2495	158879
5757	9606
14264	3702
4635	381666
15707	426430
10353	3702
7323	559292
5379	6239
1350	126592
16483	868565
13482	35883
19924	419285
18517	190115
9210	50343
11802	288781
19596	419285
8421	6239
14725	3702
17710	11894
8976	11887
2295	270623
10808	6239
7978	218497
16494	315277
12820	9606
10360	6238
15737	6239
12258	273119
13333	6239
7123	420246
4789	10116
8433	93062
9292	390236
9868	390333
10050	39946
14131	9606
539	9606
9076	9540
5583	7227
10559	99287
2666	9541
6007	7955
18935	51769
6028	51769
7709	13279
12293	10636
5364	471473
7286	272561
10454	6239
13000	7654
8884	66797
13082	7220
17232	7227
15226	46245
8238	456442
10482	6238
3511	6239
15713	578461
12162	39947
14365	419285
13885	8364
1626	226186
3057	267671
9454	299768
16469	160492
18700	44689
1761	630
3336	9589
14361	9541
11830	391165
16521	272561
19526	434922
10853	302409
18165	269484
2691	391009
13075	415426
2448	190192
19259	267377
19104	420247
6035	374833
3875	399739
11520	384616
1088	273119
10592	324831
17006	257314
12078	243232
8840	351746
8857	444158
5142	267377
8393	367830
8738	1280
19075	273119
13459	404380
18645	338963
15423	224915
11106	319225
9778	290317
10224	517418
9802	187420
2626	290512
17855	243160
5322	361100
8764	315277
7442	349161
11872	262768
13277	391009
773	3702
8190	224324
11085	257313
7332	360104
12629	195103
487	434923
1752	269484
2157	272620
10180	272626
4968	575788
3742	563041
16260	355276
4482	9606
4545	398577
1014	1016998
12589	223926
17650	190486
18978	243272
4474	107806
9198	198804
15140	289380
2243	6421
1157	13286
6077	3218
11074	340177
12464	391774
14279	198804
14307	441952
16048	401614
11007	4577
15395	9606
8502	10116
17873	6239
18942	9606
763	10090
14092	215227
16583	44689
2928	6904
14320	351746
19866	6908
5123	6903
16150	3702
14118	367830
19488	158878
4205	282458
15745	1280
3272	196620
5842	561445
1848	6239
16497	9913
12880	272843
5343	7238
19923	3702
11618	28511
9810	290317
14375	2100
17490	272635
13127	290512
3984	561443
17589	3702
7156	127986
2952	3702
15566	127986
16206	3988
6315	3311
1123	9606
7882	10090
13508	90370
5231	83333
12702	9986
5417	7222
803	7260
481	8364
12387	9598
8306	9606
14851	9606
8988	10090
16061	57278
6679	187420
7	295027
17164	284811
14100	294746
4843	322104
12905	186497
10119	401614
18085	326298
8275	295358
18334	272633
96	431947
11304	323259
16298	593117
8546	9606
18723	8265
3359	756487
17978	286670
9914	756488
3406	286670
12641	244443
3324	85310
12008	286670
4870	243274
16522	309803
5084	272564
13364	224308
15941	357808
8702	272561
14565	183190
17451	368407
9197	334380
5178	93059
2312	7446
39	7453
19130	202807
14002	224325
5387	233413
9935	3702
6372	447217
15603	390236
10239	290434
14443	314723
9482	471472
10965	334413
19009	323261
8493	427318
13992	426118
18132	429572
9084	427317
4024	419942
16254	273063
9234	3702
17227	10249
4580	10565
6526	10561
1061	10604
11639	10608
20	333752
13346	10614
11356	10580
15225	10592
9923	10564
16919	333923
51	37954
14568	37956
18835	37959
7271	10616
10967	561443
8862	561443
10430	10498
2717	561445
4450	10498
5819	561444
228	561445
13016	561443
6237	561445
11845	10498
10127	561443
12497	561444
12656	561444
14266	345201
4881	561444
10498	561445
5287	10498
5409	10498
2190	561443
19348	561443
8919	561443
947	561443
8916	561445
17963	10498
8161	561445
15572	561443
17150	10500
782	561445
16055	561444
4570	561445
3081	561445
9476	10500
19233	10498
16797	561443
19702	561444
19107	561445
3309	561443
2756	10498
10429	28369
9969	31757
4466	247156
2061	10848
6917	69610
3671	561444
19713	180952
1368	376849
16456	11661
9044	11731
9008	6239
3027	224914
946	868565
10171	868565
13687	7227
5158	8616
9583	152178
19735	172552
15173	8655
17621	8616
9087	92438
17215	8616
4933	92438
4705	8618
2616	6111
16545	6111
16505	8618
19726	273057
4548	293613
15774	273063
14363	177439
16102	233413
6431	273068
5202	243276
18373	273119
5400	83331
3774	83332
7559	272947
809	71421
219	71421
7231	362948
9943	360115
2406	69014
7934	427318
19744	272843
16448	309807
7659	83331
15305	10760
14876	309799
13589	273063
14460	83331
577	243243
19572	426118
9978	282459
19069	94122
9884	158879
12344	367830
12978	427318
18310	196627
10088	243276
5285	83332
2622	243232
17690	266834
2814	272624
10019	324602
15597	186497
18228	83332
40	83332
8904	83332
16697	103690
12040	243276
17308	243232
17955	439386
11849	10506
18770	83332
18792	83331
9397	83332
19186	83332
12227	203122
2485	412022
13409	3702
18985	377629
562	243276
7968	204722
19447	406327
19560	498214
19332	272561
10537	192952
14049	85962
15008	138119
14546	290318
14459	272947
12728	447217
8551	362242
3176	272561
13810	273119
18914	398511
18657	212042
7801	272634
7443	316056
2664	272634
5237	216594
13988	272634
3634	272844
10031	267377
15101	321327
4203	74547
17672	360109
2445	194439
5063	44689
11585	273057
8555	320373
15975	402880
5614	243276
4380	3702
